replication,target,pyfixest_estimate,pyfixest_se,pyfixest_covered,dbmundlak_estimate,dbmundlak_se,dbmundlak_covered,bitmap_estimate,bitmap_se,bitmap_covered,pyfixest_seconds,dbmundlak_seconds,bitmap_seconds,total_seconds,num_bootstraps,num_units,num_periods
504,0.067093710418597,0.0657197026022328,0.0030936425336129,True,0.0657197026022304,0.003403148148717,True,0.0657197026022302,0.0033759087308477,True,3.760830921994057,1.951206714998989,0.7108000950029236,6.469923871998617,200,10000,30
505,0.0669439974230564,0.0666684014869911,0.0030680298984256,True,0.0666684014869888,0.002846039676856,True,0.0666684014869891,0.0028631236672568,True,3.839145306003047,1.8186589409961016,0.5410835720031173,6.22880524899665,200,10000,30
506,0.0669366946172776,0.0652044609665446,0.00309538369265,True,0.0652044609665426,0.0031588654252891,True,0.0652044609665425,0.0031674569849428,True,3.5710088839987293,1.8030742260016268,0.5245961219989113,5.928075577001437,200,10000,30
507,0.067153570830061,0.0674319702602253,0.0030858543400716,True,0.067431970260223,0.0029591826245488,True,0.067431970260223,0.002990861078435,True,5.049373547000869,2.010339206004573,0.8223285559943179,7.916049331004615,200,10000,30
508,0.0669010133115224,0.0686855018587383,0.0030615701380048,True,0.0686855018587361,0.0029188651131779,True,0.0686855018587362,0.0029029031637113,True,4.598233269993216,2.1431519010002376,0.5478063269983977,7.3230402569970465,200,10000,30
509,0.0671360128458427,0.0723249070631998,0.0030654119899859,True,0.072324907063197,0.0028663380733998,True,0.072324907063197,0.0028976252176343,True,3.661247710006137,1.7798292399966158,0.5719765570029267,6.047013257004437,200,10000,30
510,0.0669075943408907,0.0677977695167313,0.0030606463880249,True,0.0677977695167287,0.0031425468074962,True,0.0677977695167285,0.0031286184816596,True,3.860183193006378,2.161750815997948,0.5294847249970189,6.585068897002202,200,10000,30
511,0.0672558401986127,0.0660408921933096,0.0030770011752488,True,0.0660408921933087,0.003027759029584,True,0.0660408921933086,0.0030542506612632,True,4.028458890003094,1.829828312002064,0.552984091998951,6.441085983002267,200,10000,30
512,0.0670916308470995,0.0648639405204486,0.0031063826972873,True,0.0648639405204461,0.0031084099476516,True,0.0648639405204459,0.0031158125866519,True,7.298210854001809,2.3629624169989256,0.5490421390059055,10.255910432999372,200,10000,30
513,0.0669868377904747,0.0589962825278831,0.0030935825719115,False,0.0589962825278809,0.0030387527136185,False,0.0589962825278812,0.0030662144022297,False,4.774296310999489,2.0742572199960705,0.6109642519950285,7.50779118599894,200,10000,30
514,0.0671120077228047,0.0693962825278842,0.0030607141264978,True,0.069396282527881,0.0030170638291781,True,0.0693962825278813,0.0030229713661809,True,3.726391459000297,1.976424533000681,0.5251238869968802,6.25806082499912,200,10000,30
515,0.066913801498276,0.0663918215613408,0.0030796532054415,True,0.0663918215613382,0.00319406177837,True,0.0663918215613382,0.0032042378879329,True,3.831717615001253,2.597090045994264,0.8234556019961019,7.285303599004692,200,10000,30
516,0.067078770218673,0.0625256505576238,0.0030621965684709,True,0.0625256505576208,0.0028495949141664,True,0.0625256505576208,0.0028515601026225,True,3.5740396740002325,1.891211312999076,0.5885229060004349,6.086481414997252,200,10000,30
517,0.0669337940939613,0.0657159851301137,0.0030651053758749,True,0.0657159851301116,0.0029666056907457,True,0.0657159851301116,0.0029632612561151,True,4.204955490997236,1.844560714002,0.524476392994984,6.602603357998305,200,10000,30
518,0.0670163564137562,0.0670133828996311,0.0030613987273303,True,0.0670133828996284,0.0031837198383337,True,0.067013382899628,0.0032006646736284,True,4.432799866997812,1.7696388230033335,0.5374554010049906,6.7714954069961095,200,10000,30
519,0.0670680934618094,0.070652788104092,0.0030402814749937,True,0.0706527881040891,0.0028815130475628,True,0.0706527881040893,0.0028938531753007,True,3.8980892699983087,2.4029415190016152,0.5501247259962838,6.898143884005549,200,10000,30
520,0.0669064494168594,0.0715249070631991,0.0030354526348913,True,0.071524907063197,0.0029089592015481,True,0.0715249070631971,0.0029127230679182,True,3.57812491900404,1.8265514049999183,0.5473961569950916,5.987182181001117,200,10000,30
521,0.0670775783548669,0.0703315985130132,0.0030893018072455,True,0.0703315985130111,0.0035014534663795,True,0.0703315985130109,0.0035106638694672,True,4.906702734995633,1.9248923160048437,0.5642363509978168,7.439699554997787,200,10000,30
522,0.0672086373457152,0.0670691449814146,0.0030624423685866,True,0.0670691449814127,0.0029145988169005,True,0.0670691449814122,0.0029182718439632,True,5.954320550001285,1.825832606999029,0.6006356939979014,8.42611323199526,200,10000,30
523,0.0671052822049458,0.0591568773234218,0.0031000816463922,False,0.05915687732342,0.0031846590234696,False,0.0591568773234202,0.003174112990773,False,3.648834084997361,1.959420991996012,0.5855846109989216,6.225502788001904,200,10000,30
524,0.0671502224553489,0.0653576208178457,0.0030754752029122,True,0.0653576208178437,0.0030492034532956,True,0.065357620817844,0.0030482179267756,True,6.95652776100178,1.864725528001145,0.7873525219984003,9.641880457995285,200,10000,30
525,0.0672084370396365,0.060781412639407,0.0030695118383749,False,0.0607814126394052,0.0033564355500354,True,0.0607814126394052,0.0033851924937264,True,3.6848456420048015,1.8313425380038095,0.6754609970012098,6.222187817998929,200,10000,30
526,0.0671839811704717,0.0684840148698905,0.0030665151816798,True,0.0684840148698886,0.0028397393368992,True,0.0684840148698885,0.0028598806036965,True,5.120810241998697,1.8982092579972232,0.5591797450033482,7.609170156996697,200,10000,30
527,0.066887679581701,0.0702773234200764,0.0030742220033866,True,0.0702773234200742,0.0029037359184519,True,0.0702773234200743,0.0029015872265108,True,4.011183394999534,2.016943866001384,0.5416977029963164,6.600335467002878,200,10000,30
528,0.067128809388831,0.0678468401487012,0.0030917955187868,True,0.0678468401486987,0.002956269838147,True,0.0678468401486993,0.002965097141234,True,3.8205252030020342,1.8095247429955637,0.6166704050046974,6.277057958999649,200,10000,30
529,0.0671630813485164,0.0659390334572513,0.0030686120972123,True,0.0659390334572491,0.0026973346117841,True,0.0659390334572492,0.0027063362088104,True,5.163137108997034,2.0146659500023816,0.6789055980043486,7.893718223000178,200,10000,30
530,0.0671338084272586,0.0676527881040915,0.0030826162798174,True,0.0676527881040892,0.0030926117434329,True,0.0676527881040891,0.0031005683550434,True,4.262358613996184,1.8371729819991744,0.5940011509956094,6.737737609997566,200,10000,30
531,0.0671863141226129,0.0669940520446115,0.0030888145279115,True,0.0669940520446097,0.0033035377224154,True,0.0669940520446098,0.0033269325333116,True,3.814895729999989,2.0778040980003425,0.7354472279985202,6.672541524996632,200,10000,30
532,0.0670355528440349,0.068470631970263,0.0030768039279636,True,0.0684706319702602,0.0029831875972294,True,0.0684706319702606,0.0029802411032568,True,3.635256426001433,1.8808741730026668,0.5020010320004076,6.04922779899789,200,10000,30
533,0.0670390360088705,0.0704594795539058,0.0031333695262823,True,0.0704594795539032,0.0030520335801162,True,0.0704594795539034,0.0030554774903184,True,4.376475117001974,1.7922740340000018,0.5902811810010462,6.8038366780019714,200,10000,30
534,0.0669653726984824,0.0690408921933112,0.0030412765559185,True,0.0690408921933087,0.0031881240418268,True,0.069040892193308,0.0032018119707523,True,7.341115861992876,2.5274837629986,0.7601622680012952,10.662689655000577,200,10000,30
535,0.067006207986702,0.0691330855018615,0.0030571624213121,True,0.0691330855018588,0.003212508261072,True,0.0691330855018589,0.003234160069246,True,3.613415703002829,2.264898245994118,0.6673068000018247,6.578009465003561,200,10000,30
536,0.0669009779128509,0.0674631970260244,0.0030834108450156,True,0.0674631970260223,0.002835386888504,True,0.0674631970260224,0.0028243430696248,True,4.20370494099916,1.7973638129988103,0.6700279430006049,6.702340291005385,200,10000,30
537,0.0671102871162808,0.0639687732342033,0.0031352725741227,True,0.0639687732342007,0.0030409796584827,True,0.0639687732342007,0.0030576215527767,True,3.6025504680001177,1.960081053002796,0.5080223180048051,6.101704868000525,200,10000,30
538,0.0670700448217062,0.0710200743494444,0.0031018503257684,True,0.0710200743494421,0.0029161099266362,True,0.0710200743494423,0.0029267967130925,True,3.9057794859982096,2.57566229999793,0.5806891149986768,7.090641071001301,200,10000,30
539,0.0671637696972127,0.0666245353159874,0.0031033619102545,True,0.0666245353159851,0.0032390318816308,True,0.0666245353159852,0.0032296865414684,True,4.078919487998064,1.882380649993138,0.531647175004764,6.5367868920002365,200,10000,30
540,0.0670783082799315,0.0746052044609685,0.0030762136600009,False,0.0746052044609665,0.0031540145256938,False,0.0746052044609664,0.0031677308082243,False,4.511719295005605,1.8296882220020048,0.7165806460034219,7.088351301994408,200,10000,30
541,0.0668901589698983,0.0731784386617123,0.0030582615561777,False,0.0731784386617099,0.0031979457812338,False,0.0731784386617099,0.0031687725441803,False,4.354665632999968,1.860753083994496,0.6007384230033495,6.84909497800254,200,10000,30
542,0.0670055810809054,0.0718007434944264,0.0031119361794577,True,0.0718007434944239,0.0029326535480193,True,0.071800743494424,0.0029296426629194,True,4.234483455002192,2.243735846001073,0.5107476299963309,7.032765310999821,200,10000,30
543,0.0671339081671602,0.0648743494423819,0.0030912151308388,True,0.0648743494423792,0.0030765333858571,True,0.0648743494423796,0.0030973174733112,True,7.245522035998874,2.4941686230013147,0.8300075879960787,10.602931537003316,200,10000,30
544,0.0670398147445623,0.0669643122676607,0.0030745776970335,True,0.0669643122676579,0.0029502210032863,True,0.0669643122676581,0.0029627532724916,True,3.643920963004348,1.9239091130002637,0.5390065819956362,6.13817482200102,200,10000,30
545,0.0669071358022525,0.0689643122676603,0.0030780823827105,True,0.068964312267658,0.0030923784338046,True,0.0689643122676582,0.0030952029939812,True,3.656198635995679,1.9174478469940368,0.6036221710019163,6.212117822004075,200,10000,30
546,0.0670248859368501,0.065301858736062,0.0030924469701211,True,0.0653018587360595,0.003130311806172,True,0.0653018587360594,0.0031072241344824,True,5.079588152002543,2.616083887995046,0.5950673629995435,8.322516300999268,200,10000,30
547,0.06707780785321,0.0676713754646858,0.0030725204461123,True,0.0676713754646841,0.0030769880174207,True,0.0676713754646838,0.0030764162360438,True,4.27875388800021,1.896080869002617,0.5638499540000339,6.785415950005699,200,10000,30
548,0.0669656027909644,0.0670505576208208,0.0031289702609561,True,0.0670505576208178,0.0031876764644098,True,0.0670505576208179,0.0031900602370717,True,3.601964498004236,2.0744898359989747,0.7236575310016633,6.431144750997191,200,10000,30
549,0.066953349833126,0.0718371747211921,0.0031344231469844,True,0.0718371747211895,0.0030400888275578,True,0.0718371747211895,0.0030457589674325,True,3.546646157003124,2.245400660998712,0.5608349119938794,6.3865250579983694,200,10000,30
550,0.06705442362814,0.0775040892193334,0.0030784685969779,False,0.0775040892193309,0.0033609136159209,False,0.0775040892193313,0.0033771994741895,False,3.606769828002143,1.9112724980004716,0.5439307960041333,6.105581753996376,200,10000,30
551,0.0669983884054248,0.0615144981412656,0.0030932644437865,True,0.0615144981412639,0.0031537313133071,True,0.0615144981412638,0.0031503538075107,True,6.508998766999866,2.1317448339978,0.4946778450030251,9.180580469001145,200,10000,30
552,0.0670916199723145,0.0679814126394074,0.0031023560353133,True,0.0679814126394052,0.0029428347495491,True,0.0679814126394051,0.0029318144526405,True,3.594763723005599,2.201576687999477,0.6752109519948135,6.50322712900379,200,10000,30
553,0.0669755639313299,0.0673226765799281,0.0030748454498117,True,0.0673226765799258,0.00313409528888,True,0.0673226765799257,0.0031450217217977,True,3.5848565900014364,2.164645955002925,0.6075682440059609,6.389389435003977,200,10000,30
554,0.067300203468177,0.0726275092936819,0.0030938141008229,True,0.0726275092936803,0.0031002160469325,True,0.0726275092936803,0.0030940504317861,True,4.58378575000097,1.9126032479980493,0.5849954139994225,7.1282156629968085,200,10000,30
555,0.067084606439033,0.0692639405204481,0.0030867987748408,True,0.0692639405204459,0.0030708273066379,True,0.0692639405204462,0.0030785257680237,True,4.529834147993824,2.4066007639994496,0.7636398719987483,7.735086695000064,200,10000,30
556,0.0671192259283024,0.0657301115241661,0.0030883938566645,True,0.0657301115241637,0.0030782615300856,True,0.0657301115241637,0.0030922759066848,True,3.4554800589976367,2.492422731993429,0.5162763039988931,6.49664330700034,200,10000,30
557,0.0670153119703815,0.0689568773234227,0.0030940683343327,True,0.06895687732342,0.0032504386977964,True,0.0689568773234199,0.003244777421201,True,3.644154089000949,1.7830631300021196,0.534304811997572,5.991745829000138,200,10000,30
558,0.0670192069887928,0.0646921933085524,0.0030891709259803,True,0.0646921933085501,0.0031814483352853,True,0.0646921933085503,0.003181393374742,True,6.881981190999795,2.6399830949958414,0.8235762750045978,10.380852146001416,200,10000,30
559,0.0671770270360449,0.0651063197026042,0.0030855822921607,True,0.0651063197026023,0.0031295702704669,True,0.065106319702602,0.0031140884919929,True,3.66590097599692,2.1522454369987827,0.834148625996022,6.682315320998896,200,10000,30
560,0.0671439982229957,0.0645591078066933,0.0030854275790924,True,0.0645591078066914,0.0029996241499099,True,0.0645591078066913,0.0029834159613809,True,3.549341823003488,2.075161961001868,0.7035274809968541,6.359110561003035,200,10000,30
561,0.0670299502135373,0.0690007434944267,0.0030713294171271,True,0.0690007434944238,0.0030303416691347,True,0.069000743494424,0.0030415576378366,True,4.466878669001744,1.9811532620005887,0.7924272840027697,7.271950497000944,200,10000,30
562,0.0671245402331678,0.0663405204460995,0.0030908939973245,True,0.0663405204460966,0.0032120235977061,True,0.0663405204460969,0.0032067459872849,True,3.997127276001265,2.2513617479999084,0.6122774280011072,6.904132115996617,200,10000,30
563,0.0670599958865535,0.0640810408921953,0.0030949185466346,True,0.0640810408921933,0.0031146478013685,True,0.0640810408921933,0.0031381290601256,True,3.882795500001521,1.9424036880009223,0.5736567090061726,6.429721665997931,200,10000,30
564,0.0672022378316215,0.0725873605947976,0.0030511029378632,True,0.0725873605947956,0.0030141852749333,True,0.0725873605947952,0.0030324971143672,True,3.61384540200379,2.0495654629994533,0.6346063119999599,6.346432430000277,200,10000,30
565,0.0671410914342767,0.0643308550185894,0.0030568369540682,True,0.0643308550185872,0.0030059260387952,True,0.0643308550185879,0.0030395857487211,True,3.730842989003577,1.819023711002956,0.6268030570063274,6.223191299999598,200,10000,30
566,0.0670248852188344,0.0577635687732362,0.0030796552304055,False,0.0577635687732343,0.0031643098255111,False,0.0577635687732341,0.0031825043336604,False,7.303765688004205,2.0383418670026003,0.5122835130023304,9.904652542005351,200,10000,30
567,0.0670441151703968,0.0716847583643144,0.0031211386440817,True,0.0716847583643124,0.0031489326846576,True,0.0716847583643125,0.0031702385170511,True,3.531019443005789,2.0754644319968065,0.5965118570020422,6.237465603000601,200,10000,30
568,0.067073892256469,0.0694446096654301,0.003099940915642,True,0.0694446096654275,0.0028624453643879,True,0.0694446096654277,0.0028569163396642,True,3.9374693259960623,1.9934276170024527,0.557740026000829,6.53306279899698,200,10000,30
569,0.0670811484425985,0.0635390334572514,0.0030948855246361,True,0.0635390334572491,0.0029325092967559,True,0.063539033457249,0.0029614957411362,True,4.155909827000869,2.6598838869977044,0.6750129959982587,7.536130297994532,200,10000,30
570,0.0672602231550044,0.0642260223048347,0.0031002124017062,True,0.0642260223048328,0.0028244076911451,True,0.0642260223048331,0.0028166345295847,True,4.214057512006548,2.0833533400000306,0.8039251070003957,7.131876325998746,200,10000,30
571,0.0670241307369072,0.0705420074349469,0.0030703277496521,True,0.0705420074349442,0.0031536992900906,True,0.0705420074349442,0.0031766549471437,True,4.799167192002642,2.168630291998852,0.810191896998731,7.8138958669951535,200,10000,30
572,0.0669472187015931,0.0649977695167309,0.003085665083612,True,0.0649977695167287,0.0029906705204809,True,0.0649977695167288,0.0030209320216757,True,3.7412793960029376,1.8598767869989388,0.555112955000368,6.201131426998472,200,10000,30
573,0.0669987728657363,0.0715799256505611,0.0031058082388667,True,0.0715799256505577,0.0027343937154604,True,0.0715799256505576,0.0027304286018612,True,4.049248510003963,2.001253540998732,0.621708620004938,6.705864112002018,200,10000,30
574,0.066994666980467,0.0621657992565069,0.0030613236024283,True,0.0621657992565056,0.0028808333408598,True,0.0621657992565053,0.0028560966589114,True,3.673060842003906,2.317250846994284,0.7845695709984284,6.80445941400103,200,10000,30
575,0.0671186400090094,0.0663442379182178,0.00308892778067,True,0.0663442379182156,0.0030820702453402,True,0.0663442379182154,0.0031034588451724,True,7.519769427999563,1.892762806004612,0.5664922280047904,10.02486164500442,200,10000,30
576,0.0669504069161819,0.063620074349445,0.003052495810721,True,0.0636200743494425,0.0028902706845399,True,0.0636200743494424,0.0028828815253052,True,3.625313192998874,1.8789587280043636,0.5781277880014386,6.11192607000703,200,10000,30
577,0.0670887055280837,0.0643762081784407,0.0030607647005166,True,0.0643762081784387,0.0027281673314883,True,0.0643762081784388,0.0027066508867059,True,3.88873731700005,2.1219953179970616,0.8184033470024588,6.862387881999894,200,10000,30
578,0.0671068444125652,0.0716624535316005,0.0031124322068533,True,0.0716624535315986,0.0030726650141016,True,0.0716624535315988,0.0030883942606491,True,3.594290562999958,1.919064936999348,0.5412241049998556,6.090172087999235,200,10000,30
579,0.0670316938451991,0.0642364312267685,0.0030954531814425,True,0.0642364312267657,0.0030820742740238,True,0.0642364312267656,0.0031316149628068,True,3.7279194639995694,2.1387908050019178,0.8054867399987415,6.718936833000043,200,10000,30
580,0.0668708442519723,0.0652661710037203,0.0030960466943077,True,0.0652661710037175,0.0029697719096144,True,0.0652661710037177,0.0030094966698513,True,4.138163935997,1.7818121050004263,0.764051329002541,6.715866222999466,200,10000,30
581,0.067006586784653,0.0641643122676602,0.0030945553007062,True,0.064164312267658,0.0030905766028932,True,0.064164312267658,0.0030974072360241,True,4.223457520994998,1.8567448370013155,0.7535311419997015,6.880180890999327,200,10000,30
582,0.0669999850493118,0.0717955390334601,0.003095244979986,True,0.0717955390334572,0.0032014719206745,True,0.0717955390334571,0.0032263440448579,True,3.612136969997664,2.1739585739996983,0.6076320520005538,6.422747343996889,200,10000,30
583,0.0668680868071637,0.0650832713754665,0.0031020219828218,True,0.0650832713754648,0.0031247810244864,True,0.0650832713754649,0.0031031625304489,True,4.791738730003999,1.8421976069948869,0.6212038619996747,7.299537102997419,200,10000,30
584,0.0672369760024716,0.0674750929368055,0.0030303019273998,True,0.067475092936803,0.0031864056975315,True,0.0674750929368032,0.0031812281506495,True,3.5426391180008068,1.8506028210031216,0.5912696059967857,6.027728831999411,200,10000,30
585,0.0670269082991023,0.06414275092937,0.0030979125067288,True,0.0641427509293681,0.0029847868447181,True,0.064142750929368,0.0030229568342023,True,7.264369044998602,1.9762217190000229,0.7450332110020099,10.030125912002404,200,10000,30
586,0.0669933432946021,0.0650750929368054,0.0031007047978432,True,0.065075092936803,0.003153113974107,True,0.065075092936803,0.0031576112535956,True,3.673015123997175,1.7924561010004254,0.7499187289940892,6.248396096998476,200,10000,30
587,0.0671532144324471,0.0687643122676594,0.0030967673277559,True,0.068764312267658,0.00308081376493,True,0.0687643122676581,0.0030857826474818,True,4.91163921700354,1.8003564259997802,0.7151597190022585,7.458749773999443,200,10000,30
588,0.0670108536955774,0.0622684014869909,0.0030975610930718,True,0.0622684014869889,0.0028364398458677,True,0.0622684014869888,0.0028333642856046,True,3.7915123640050297,1.899823235005897,0.7588988950010389,6.483873417004361,200,10000,30
589,0.0672493135988775,0.0651613382899653,0.0031067232351003,True,0.0651613382899628,0.0031559452517775,True,0.0651613382899626,0.0031516899805721,True,3.5542911200027447,1.8265099250056664,0.5547872289971565,5.980774529001792,200,10000,30
590,0.0670284917996891,0.0650520446096672,0.0030584686037013,True,0.0650520446096654,0.0029437147308248,True,0.0650520446096654,0.0029773072922384,True,5.282638149998093,1.7821557019997272,0.5382943820004584,7.6313553220024914,200,10000,30
591,0.0669838627759391,0.0690988847583676,0.0031016687995014,True,0.0690988847583643,0.0028923116806301,True,0.0690988847583643,0.002882736509162,True,5.031702264997875,1.93624403099966,0.5379698969991296,7.539670443999057,200,10000,30
592,0.0671477128034775,0.0656862453531619,0.0031026821039728,True,0.06568624535316,0.0027418312345905,True,0.0656862453531597,0.0027735581148585,True,4.292914566001855,1.9822253590027683,0.5355165090004448,6.841941767001117,200,10000,30
593,0.0670140894028884,0.071782156133832,0.0031234589364865,True,0.0717821561338291,0.0028798599037647,True,0.0717821561338289,0.0028696568181254,True,4.943932472000597,1.873120051001024,0.8421690830000443,7.69262306499877,200,10000,30
594,0.0671079189016246,0.0681799256505597,0.0030940523139303,True,0.0681799256505576,0.003089738107728,True,0.0681799256505575,0.0031061232286881,True,3.6366307880016393,2.587222775997361,0.4995819320029113,6.7558140640030615,200,10000,30
595,0.0671549371548661,0.0682208178438685,0.0031062603686543,True,0.0682208178438662,0.0035726782532879,True,0.0682208178438665,0.0035643155458139,True,4.680766402998415,1.860670455003856,0.5905752109974856,7.163233679995756,200,10000,30
596,0.067110504402475,0.0697888475836455,0.0030318929691284,True,0.0697888475836432,0.0030980485066872,True,0.0697888475836434,0.0031140956825079,True,5.618203098994854,2.588103034002416,0.8428966249994119,9.083137827998144,200,10000,30
597,0.0670202644509065,0.0679702602230508,0.0031039530913932,True,0.0679702602230483,0.0030257046913774,True,0.0679702602230482,0.0030552233442964,True,3.787158303995966,1.9473834149976028,0.4999628060031682,6.267573336997884,200,10000,30
598,0.0670058128420534,0.0654282527881062,0.0030636924393961,True,0.0654282527881041,0.0033091845583172,True,0.0654282527881041,0.0033080298705054,True,4.102903498998785,2.3922521019994747,0.7989306370000122,7.324878241997794,200,10000,30
599,0.0669872955548509,0.0631821561338301,0.0031095071237734,True,0.0631821561338291,0.0031335569664332,True,0.0631821561338292,0.0031189805197224,True,3.5476146600049105,1.85894067499612,0.7051892040035455,6.1444443780055735,200,10000,30
600,0.0670316131500746,0.0672178438661731,0.0030325474243131,True,0.067217843866171,0.0029720215522749,True,0.0672178438661714,0.0030404279782756,True,3.6605175229997258,1.7954758490013774,0.5611847640029737,6.064118112997676,200,10000,30
601,0.0668453366801455,0.0694059479553923,0.0031119526734885,True,0.0694059479553904,0.0030515454058742,True,0.0694059479553905,0.0030705893947435,True,5.351997403995483,1.9258043090012509,0.609591962005652,7.918890196000575,200,10000,30
602,0.0670166472187817,0.0648654275092961,0.0030962722796153,True,0.0648654275092937,0.003042961510931,True,0.0648654275092938,0.0030446363612606,True,3.591171343003225,1.9829175800041408,0.6514006409997819,6.25492734600266,200,10000,30
603,0.0672274721299659,0.064728624535318,0.0031166359842509,True,0.0647286245353161,0.0029646825604246,True,0.0647286245353161,0.0029868849666808,True,4.535248997999588,1.9142149740000605,0.5186901250053779,7.014349214994581,200,10000,30
604,0.0670691036970371,0.0632594795539057,0.0031072336458309,True,0.0632594795539034,0.0030955384743861,True,0.0632594795539036,0.0030831801259225,True,3.939127819998248,2.0282930620014668,0.7426329929949134,6.742131934006466,200,10000,30
605,0.0671612169547186,0.0668877323420097,0.0030742012051339,True,0.0668877323420073,0.0032461390087624,True,0.0668877323420077,0.0032236173680719,True,7.550107279996155,1.964821898996888,0.5215701679990161,10.071769759000745,200,10000,30
606,0.0671664863884482,0.0662156133829012,0.003118508230124,True,0.0662156133828996,0.003028773452973,True,0.0662156133828997,0.0030463164837759,True,3.605846489001124,1.8733939429948805,0.6286431600019569,6.137800780001271,200,10000,30
607,0.0670813967277856,0.0676966542750947,0.003105760175998,True,0.0676966542750929,0.0029836110751235,True,0.067696654275093,0.0029892098713889,True,4.563782233002712,2.044981344006373,0.6215281139957369,7.275876837004034,200,10000,30
608,0.067157860500211,0.0620126394052064,0.0030989327694166,True,0.0620126394052044,0.003218441662008,True,0.0620126394052043,0.0032437657217596,True,3.665419491000648,2.613599322001392,0.825117483997019,7.143156089994591,200,10000,30
609,0.0669803102578707,0.0691791821561362,0.0031088551746964,True,0.0691791821561339,0.0031677955314735,True,0.0691791821561338,0.0031879269148948,True,3.949813806997554,1.8787472429976333,0.6409614510048414,6.500191343999177,200,10000,30
610,0.0669925748464602,0.0724081784386635,0.0030859355831023,True,0.0724081784386618,0.0029199369310504,True,0.0724081784386618,0.0029386647908317,True,3.708812516997568,1.9079692070008605,0.5242387929974939,6.17550063499948,200,10000,30
611,0.0670700901166688,0.0668282527881073,0.0030692727186679,True,0.0668282527881041,0.0030821988249487,True,0.0668282527881041,0.0030753996375932,True,4.932110046000162,2.662362907998613,0.770977790998586,8.405287426998257,200,10000,30
612,0.0672025001109066,0.0694408921933109,0.0030977566301883,True,0.0694408921933085,0.003042127467594,True,0.0694408921933087,0.0030213623358414,True,3.7355795860057697,2.052152890995785,0.766955834995315,6.588508314998762,200,10000,30
613,0.0671760355094041,0.0669539033457275,0.0030779935799651,True,0.0669539033457248,0.0030574614155493,True,0.0669539033457249,0.0030449143848939,True,5.335218801003066,1.823538851000194,0.8201074120006524,8.010817342001246,200,10000,30
614,0.0669377037152148,0.0662535315985158,0.0030506631907427,True,0.0662535315985129,0.0030780546166006,True,0.0662535315985129,0.0030747060489993,True,3.703828452999005,2.064883953004028,0.597408321002149,6.416980116002378,200,10000,30
615,0.0671896811030969,0.0650862453531616,0.003116414092683,True,0.0650862453531598,0.003067672335845,True,0.0650862453531598,0.003083225492122,True,3.830043162000948,1.9184844190021977,0.568199970999558,6.362360908999108,200,10000,30
616,0.0670824596354218,0.0673605947955418,0.0030749857724859,True,0.0673605947955389,0.0031603501278315,True,0.067360594795539,0.0031772569476943,True,4.727226226001221,2.134051951004949,0.6809329190000426,7.575211071001831,200,10000,30
617,0.0671432717445708,0.0643472118959132,0.0031328842020036,True,0.0643472118959107,0.0032566917113207,True,0.0643472118959111,0.0032772979295295,True,3.843681161997665,2.2497449450020213,0.5268564349971712,6.65309188500396,200,10000,30
618,0.0671155291637588,0.0713791821561359,0.0030927709589521,True,0.0713791821561339,0.0032354074052512,True,0.0713791821561338,0.0032391988675582,True,7.608018055005232,1.9412165500034464,0.5505584929996985,10.13234452100005,200,10000,30
619,0.0670716162315188,0.0662951672862482,0.0030735747304907,True,0.0662951672862455,0.0031367617139805,True,0.0662951672862453,0.0031515624134224,True,3.637772070003848,2.3391819059979757,0.6896836089945282,6.700036463000288,200,10000,30
620,0.0671993611452355,0.0657375464684037,0.0030942213917624,True,0.0657375464684013,0.002857133224486,True,0.0657375464684012,0.0028697693429543,True,3.634730057994602,1.8626562069985084,0.5459549320003134,6.073569275999034,200,10000,30
621,0.0672356792777882,0.0675591078066937,0.0031155181728643,True,0.0675591078066914,0.0031155953377815,True,0.0675591078066915,0.0031293871439664,True,4.593080254999222,2.398407920001773,0.6094725849980023,7.6355328950012336,200,10000,30
622,0.0670556171910257,0.0590862453531612,0.0030421081601735,False,0.0590862453531598,0.0031012136104017,False,0.0590862453531597,0.0031069307509783,False,3.953271750993736,1.820178693000344,0.6007780979998643,6.403242717002286,200,10000,30
623,0.0670465395464091,0.064636431226768,0.0031371250991523,True,0.0646364312267659,0.0035582600451203,True,0.0646364312267656,0.0035697819606317,True,3.6468575070030056,2.591893421005807,0.8022278249991359,7.072668733999308,200,10000,30
624,0.0671654264103561,0.0615516728624558,0.0030893646511024,True,0.0615516728624535,0.0032267244305618,True,0.0615516728624538,0.0032270870025544,True,3.588783929997589,1.849531396997918,0.8296586719952757,6.301502713999071,200,10000,30
625,0.0670797372155963,0.067031226765802,0.0030754438906814,True,0.0670312267657994,0.0030971560745146,True,0.0670312267657992,0.0031173180520392,True,4.821373188002326,2.293542603001697,0.8306119400003809,7.993267147998267,200,10000,30
626,0.067037812821602,0.0659397769516749,0.0030687178703892,True,0.0659397769516728,0.0030407713065417,True,0.0659397769516727,0.0030443492803021,True,3.927041136994376,1.84086120199936,0.6289444390058634,6.427866456004267,200,10000,30
627,0.0670085722858688,0.0684646840148724,0.0031133539058513,True,0.0684646840148699,0.0032755290229472,True,0.0684646840148699,0.0032739273448234,True,4.244035479998274,1.8198860470001816,0.5525648499969975,6.651076319998538,200,10000,30
